Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,rsi,macd,macd_signal,macd_diff,sma_10,sma_30,daily_return,volatility_10,bb_high,bb_low
2025-06-30 00:00:00-04:00,223.52000427246097,223.82000732421875,219.1199951171875,219.38999938964844,58887800,0.0,0.0,,,,,,,,,,
2025-07-01 00:00:00-04:00,219.5,221.8800048828125,217.92999267578125,220.4600067138672,39256800,0.0,0.0,,,,,,,0.00487719279454657,,,
2025-07-02 00:00:00-04:00,219.72999572753903,221.6000061035156,219.05999755859375,219.9199981689453,30894200,0.0,0.0,,,,,,,-0.002449462616694653,,,
2025-07-03 00:00:00-04:00,221.82000732421875,224.0099945068359,221.36000061035156,223.41000366210935,29632400,0.0,0.0,,,,,,,0.015869432167251007,,,
2025-07-07 00:00:00-04:00,223.0,224.2899932861328,222.3699951171875,223.47000122070312,36604100,0.0,0.0,,,,,,,0.0002685535903061975,,,
2025-07-08 00:00:00-04:00,223.9199981689453,224.0,218.42999267578125,219.36000061035156,45692000,0.0,0.0,,,,,,,-0.018391733064396676,,,
2025-07-09 00:00:00-04:00,221.07000732421875,224.2899932861328,220.47000122070312,222.5399932861328,38155100,0.0,0.0,,,,,,,0.014496684294917905,,,
2025-07-10 00:00:00-04:00,221.5500030517578,222.7899932861328,219.6999969482422,222.2599945068359,30370600,0.0,0.0,,,,,,,-0.0012581953255336176,,,
2025-07-11 00:00:00-04:00,223.5800018310547,226.67999267578125,222.3699951171875,225.02000427246097,50518300,0.0,0.0,,,,,,,0.01241793320363005,,,
2025-07-14 00:00:00-04:00,225.07000732421875,226.66000366210935,224.2400054931641,225.69000244140625,35702600,0.0,0.0,,,,,222.1520004272461,,0.0029775049161142597,,,
2025-07-15 00:00:00-04:00,226.1999969482422,227.27000427246097,225.4600067138672,226.3500061035156,34907300,0.0,0.0,,,,,222.8480010986328,,0.0029243814744550622,0.010014541686732732,,
2025-07-16 00:00:00-04:00,225.8800048828125,226.1000061035156,222.17999267578125,223.19000244140625,39535900,0.0,0.0,,,,,223.12100067138672,,-0.013960696164789121,0.011342156884129049,,
2025-07-17 00:00:00-04:00,223.32000732421875,224.5,222.5099945068359,223.8800048828125,31855800,0.0,0.0,,,,,223.51700134277343,,0.0030915472640284936,0.011274349555413071,,
2025-07-18 00:00:00-04:00,225.13999938964844,226.3999938964844,222.97999572753903,226.1300048828125,37833800,0.0,0.0,64.52563812277657,,,,223.78900146484375,,0.010050026580880944,0.010599962569308338,,
2025-07-21 00:00:00-04:00,225.83999633789065,229.69000244140625,225.6499938964844,229.3000030517578,40297600,0.0,0.0,71.00933175655831,,,,224.37200164794922,,0.014018476542235536,0.011323910589956408,,
2025-07-22 00:00:00-04:00,229.67999267578125,230.0,226.3500061035156,227.47000122070312,37483700,0.0,0.0,63.76396454502839,,,,225.18300170898436,,-0.007980819043607368,0.009508936080118812,,
2025-07-23 00:00:00-04:00,228.47000122070312,228.7899932861328,227.08999633789065,228.2899932861328,28294900,0.0,0.0,65.46437999361692,,,,225.75800170898438,,0.003604836070819184,0.00872334097694177,,
2025-07-24 00:00:00-04:00,229.1699981689453,236.0,228.63999938964844,232.22999572753903,42902300,0.0,0.0,72.21190703216709,,,,226.7550018310547,,0.01725876103762425,0.009723978629522557,,
2025-07-25 00:00:00-04:00,232.22000122070312,232.47999572753903,231.17999267578125,231.44000244140625,28712100,0.0,0.0,69.28875290992137,,,,227.39700164794922,,-0.003401771091877559,0.009567466112822618,,
2025-07-28 00:00:00-04:00,233.3500061035156,234.2899932861328,232.25,232.7899932861328,26300100,0.0,0.0,71.41800711046761,,,,228.10700073242188,,0.005833005662313484,0.009613921477605715,233.20098571946767,217.05801544020028
