rsi,macd,macd_signal,macd_diff,sma_10,sma_30,daily_return,volatility_10,sentiment_score,target
53.364282896234215,4.7151532710992115,5.930963344648217,-1.2158100735490054,520.3883666992188,510.1259999593099,-0.0044210893947667,0.0120032204982175,-0.1833,0
50.42287431613815,4.0014553397467125,5.545061743667916,-1.5436064039212036,518.5490539550781,510.7668792724609,-0.0059019996733267,0.0090137449078336,-0.1833,0
44.16376027761378,2.816596583680166,4.999368711670367,-2.1827721279902006,516.7652984619141,511.2017395019531,-0.0141751427419057,0.0089381890294795,-0.1833,0
41.12610766535888,1.5356755675124418,4.306630082838782,-2.7709545153263404,514.8585327148437,511.2748229980469,-0.0079447132247451,0.0090379290512619,-0.1833,0
40.642130633864525,0.4630768115100636,3.537919428573039,-3.0748426170629752,513.2939239501953,511.393505859375,-0.0012874604237913,0.0089420926976559,-0.1833,0
43.91184072886675,-0.1455350154969892,2.8012285397590335,-2.9467635552560227,511.9073883056641,511.5503824869792,0.0059297941750358,0.0092507687459576,-0.1833,0
41.46833111464125,-0.8561424152858308,2.069754348750061,-2.9258967640358917,510.25250244140625,511.6188018798828,-0.0058553628679332,0.009266648378041,-0.1833,1
39.69045111373491,-1.5791110663707286,1.3399812657259031,-2.919092332096632,507.63592834472655,511.5210917154948,-0.0044025424975256,0.0069298852562307,-0.1833,1
45.060709731081474,-1.7549731629965777,0.720990379981407,-2.4759635429779845,506.3455352783203,511.58567810058594,0.0093618432140079,0.0070486239652003,-0.1833,0
48.12979773251444,-1.64287441982475,0.2482174200201756,-1.8910918398449257,505.154833984375,511.5452616373698,0.0057228462222269,0.0072765669804061,-0.1833,0
45.35422652798536,-1.7701715822268511,-0.1554603804292297,-1.6147112017976213,503.9001525878906,511.4616953531901,-0.0057883847244781,0.0073335292283116,-0.1833,1
43.90309923111933,-1.9741893526918943,-0.5192061748817627,-1.4549831778101316,502.7940277099609,511.3257934570312,-0.003098602510448,0.0072392085131086,-0.1833,0
44.18486607524598,-2.0933004153208117,-0.8340250229695725,-1.2592753923512392,502.4379486083984,511.3559112548828,0.0004553854497357,0.0058929749832043,-0.1833,0
47.42415910315043,-1.9550779169210273,-1.0582356017598635,-0.8968423151611638,502.7440093994141,511.4529724121094,0.0051845340303413,0.0055498234091807,-0.1833,0
36.21820981402412,-2.8526380973844994,-1.4171161008847908,-1.4355219964997086,501.82582397460936,510.9547434488932,-0.0255330476450791,0.0099937226303433,-0.1833,1
39.986082418123445,-3.269681175118933,-1.787629115731619,-1.4820520593873137,500.9285034179687,510.4689229329427,0.006464665766642,0.010041023185275,-0.1833,1
40.23556098083253,-3.5425186639809567,-2.138607025381487,-1.4039116385994697,500.34718017578126,510.0300710042318,0.0004214574549887,0.0099515853928706,-0.1833,1
42.63295836928229,-3.5605357007282805,-2.4229927604508457,-1.1375429402774349,500.1812347412109,509.65382893880206,0.0039326235595718,0.0099951801337716,-0.1833,1
43.430881283839554,-3.4833441896379327,-2.635063046288263,-0.8482811433496695,499.6118408203125,509.27662862141926,0.0012790203952164,0.0094395202200752,-0.1833,1
53.1740913755514,-2.6784601047581873,-2.643742457982248,-0.0347176467759391,499.63767700195314,508.52391764322914,0.0177441434929508,0.0110350092623142,-0.1833,1
57.96293012508157,-1.5845154714248224,-2.4318970606707633,0.8473815892459409,500.49921875,508.2625793457031,0.0107079631573359,0.0112860870291304,-0.1833,0
51.40912984955216,-1.2103647911206965,-2.18759060676075,0.9772258156400536,500.8887542724609,507.4106119791667,-0.0122632461710652,0.012069021265291,-0.1833,1
52.30958318108889,-0.8257501416869673,-1.9152225137459933,1.089472372059026,501.3528137207031,506.8520202636719,0.0019251597321499,0.0120727746936034,-0.1833,1
