rsi,macd,macd_signal,macd_diff,sma_10,sma_30,daily_return,volatility_10,sentiment_score,target
61.03666008166416,4.243308455361472,4.5339051982964085,-0.2905967429349365,180.80218811035155,173.49126332600912,-0.0086253708660166,0.0135980247614999,-0.0169,0
63.487385028917615,4.101407256581098,4.447405609953346,-0.3459983533722486,181.00291900634767,174.28254241943358,0.0086450395042745,0.0079610390228068,-0.0169,0
49.73195583930165,3.4360192212815264,4.245128332218982,-0.809109110937456,180.74126739501952,174.80318196614584,-0.0349980746857397,0.0137250417321604,-0.0169,1
49.29855949769124,2.856426719192825,3.9673880096137513,-1.110961290420926,180.3398010253906,175.21996002197267,-0.0013664558234958,0.0134444033852668,-0.0169,1
48.501974987696315,2.3363178507533746,3.641173977841676,-1.3048561270883017,179.76156921386718,175.58214365641277,-0.0023945697649176,0.0130076272724472,-0.0169,1
54.21211541650775,2.141997486033034,3.341338679479948,-1.199341193446914,179.29119720458985,176.017231241862,0.017202144384917,0.0139118697400108,-0.0169,1
57.29539474710644,2.110332971676627,3.095137537919284,-0.9848045662426572,179.06649780273438,176.54119974772135,0.0102252181644841,0.0144702552489708,-0.0169,1
60.3889123604629,2.2176208792878356,2.9196342061929945,-0.7020133269051589,178.92768249511718,176.90970916748046,0.0109004198887965,0.0148158906990957,-0.0169,0
59.983020787345815,2.262862257609129,2.7882798164762215,-0.5254175588670926,178.92868194580078,177.25025533040363,-0.0009353065749519,0.014557418816911,-0.0169,0
56.54067495947208,2.1585988412209645,2.6623436214251703,-0.5037447802042059,178.74393005371093,177.4889373779297,-0.0078743801168936,0.0147394613837617,-0.0169,0
44.91329086139221,1.5751105407498187,2.4448970052901,-0.8697864645402813,178.11776275634764,177.54785766601563,-0.0332465054873185,0.0178890737106438,-0.0169,0
39.89790619328951,0.8291485413074327,2.121747312493566,-1.292598771186134,176.99625701904296,177.52788391113282,-0.0195199491643592,0.0180015465786526,-0.0169,0
39.67340282792139,0.2225108266078734,1.741900015316428,-1.5193891887085549,176.49492645263672,177.64739125569662,-0.0009368051517751,0.0149030460458911,-0.0169,0
41.959714453683915,-0.1724579910147383,1.359028414050195,-1.5314864050649333,176.12142639160157,177.67668609619142,0.0060954357886893,0.0151669687659602,-0.0169,0
35.496113646509286,-0.8495905868105638,0.9173046138780432,-1.766895200688607,175.3264892578125,177.45298461914064,-0.0270301230615507,0.0171062256713749,-0.0169,1
38.3398765352953,-1.26765895017121,0.4803119010681925,-1.7479708512394023,174.35977478027343,177.28021443684895,0.0077234428037378,0.0159959172158532,-0.0169,1
43.44006240919661,-1.3855782670850942,0.1071338674375351,-1.4927121345226295,173.4559768676758,177.0808130900065,0.0145564164284912,0.016517929600532,-0.0169,1
54.345682245336555,-0.9387682350921408,-0.1020465530684,-0.8367216820237409,173.01256713867187,177.14139912923176,0.0384751630742943,0.0211299740686118,-0.0169,1
54.08926482296451,-0.5899546828525786,-0.1996281790252357,-0.3903265038273428,172.57115631103517,177.0718251546224,-0.0008458526038293,0.0211306204729348,-0.0169,0
55.07843578662591,-0.2581601638677,-0.2113345759937286,-0.0468255878739714,172.33746948242188,177.07049458821615,0.0036686942232229,0.0211051317565284,-0.0169,0
54.94113709070059,-0.0008425234837829,-0.1692361654917395,0.1683936420079565,172.69499664306642,177.2049825032552,-0.0003936843138109,0.0178524954347796,-0.0169,0
49.49394082800168,-0.0278841275271872,-0.140965757898829,0.1130816303716417,173.10543670654295,177.03487091064454,-0.0161462104994891,0.0174235894551668,-0.0169,1
42.27494280606917,-0.4144413755469998,-0.1956608814284632,-0.2187804941185365,173.0734375,176.7698771158854,-0.0262466499107968,0.0196739403289835,-0.0169,1
52.0403468247243,-0.2385355350025122,-0.204235812143273,-0.0342997228592392,173.53182067871094,176.6643493652344,0.0349405328896907,0.0225705929235528,-0.0169,1
52.66355273095615,-0.0637428423924006,-0.1761372181930985,0.1123943758006978,174.49652862548828,176.528195699056,0.002439717276099,0.0200116505749725,-0.0169,1
61.38538712060229,0.6268430684578732,-0.0155411608629042,0.6423842293207774,176.02552795410156,176.55883331298827,0.0392823243074584,0.0226590247651736,-0.0169,0
53.466751014300144,0.7480639476619046,0.1371798608420575,0.6108840868198471,176.79251403808593,176.4383295694987,-0.0282119670284014,0.0253629656913034,-0.0169,0
51.45210905750224,0.7181933551422901,0.2533825597021041,0.464810795440186,176.75755767822267,176.23260243733725,-0.0081825080940135,0.0225995816945445,-0.0169,1
52.40458279554608,0.74397010812433,0.3515000693865492,0.3924700387377807,176.8094909667969,176.10310974121094,0.0040685887029519,0.0226318198352305,-0.0169,1
53.09280693711084,0.7955221944537527,0.44030449439999,0.3552177000537627,176.84644470214843,175.97594807942707,0.0028138668279011,0.022620224772401,-0.0169,1
57.892612897108,1.1184410760584456,0.5759318107316811,0.5425092653267645,177.25592498779298,176.02289479573568,0.0205399389607376,0.0234869057057952,-0.0169,1
63.14166926935637,1.735534007839135,0.807852250153172,0.9276817576859632,178.42443389892577,176.17537587483724,0.0260103261975466,0.0235455589845406,-0.0169,1
63.81942203703672,2.2518161281019218,1.096645025742922,1.1551711023589997,180.11727600097657,176.56187998453777,0.0035373842616002,0.0206091841881957,-0.0169,0
65.52608934784331,2.7621056293742186,1.4297371464691817,1.332368482905037,181.3806640625,177.0113037109375,0.0088122474058227,0.0186169752406716,-0.0169,0
63.06039122009928,3.0292450354805567,1.7496387242714566,1.2796063112091,182.4742691040039,177.43242899576822,-0.0067235947087707,0.0190918954737996,-0.0169,1
59.13564372242511,3.0383067052472086,2.007372320466607,1.0309343847806014,182.66702270507812,177.6841084798177,-0.0110862191913634,0.0157432192202743,-0.0169,1
58.19797037290005,2.970946809807856,2.200087218334857,0.7708595914729988,183.32718048095705,177.85855712890626,-0.0026948154076971,0.0121004461213969,-0.0169,0
63.29936332803899,3.208574111577633,2.4017845969834126,0.8067895145942203,184.53963470458984,178.10325317382814,0.0219952649311792,0.0125594825344341,-0.0169,0
66.98772406441168,3.633844554334246,2.6481965884535796,0.9856479658806664,186.02573852539064,178.4687952677409,0.0182962524780399,0.013022180744265,-0.0169,0
51.75413149520019,3.175923490036098,2.7537419687700835,0.4221815212660145,186.52210540771483,178.56867319742838,-0.0488653298838989,0.0223144224555516,-0.0169,0
57.46611649543838,3.1920601647669287,2.8414056079694525,0.3506545567974761,187.16828002929688,179.03973388671875,0.0281720886825838,0.0230984203429386,-0.0169,0
47.69600092522723,2.5078559843819903,2.7746956832519603,-0.2668396988699699,186.5141128540039,179.34799448649088,-0.0440209446375183,0.0260283745112073,-0.0169,1
47.48626884736606,1.9272867602666397,2.6052138986548963,-0.6779271383882568,185.77405700683593,179.65492350260416,-0.0011107984306079,0.025934878604455,-0.0169,1
49.838206274321166,1.6082089856023742,2.405812916044392,-0.7976039304420177,185.06695861816405,179.99314778645834,0.0110103992862731,0.0260619283180035,-0.0169,0
51.503910649628,1.4522274002032702,2.2150958128761675,-0.7628684126728973,184.6275207519531,180.53277282714845,0.0077553442992865,0.0262645185630439,-0.0169,0
50.75725057117319,1.267260479854002,2.025528746271734,-0.7582682664177325,184.337890625,181.01014709472656,-0.003165638096261,0.0260806856736593,-0.0169,0
48.812657920215024,0.9899890436231544,1.8184208057420188,-0.8284317621188644,183.9503845214844,181.3566930135091,-0.0081033955460854,0.0261696115137717,-0.0169,1
47.64385777292923,0.6913619164271836,1.593009027879052,-0.9016471114518684,183.0685089111328,181.45523376464843,-0.0048575663186245,0.0247979979469947,-0.0169,1
